Time,Symbol,Side,Quantity,Price,Value,P&L,Z-Score
527969,AMC,BUY,6,12.02,72.12,,-3.0000
527970,AMC,BUY,6,12.02,72.12,,-2.3805
527971,AMC,BUY,6,12.02,72.12,,-2.0000
528004,AMC,SELL,72,12.03,866.16,-0.27,3.8787
528444,PLTR,BUY,3,24.04,72.12,,-2.0000
528446,PLTR,BUY,3,24.04,72.12,,-2.0000
528718,MVIS,BUY,3,25.68,77.04,,-2.0005
529181,PLTR,SELL,6,24.06,144.36,0.12,2.5476
529471,NNDM,BUY,9,9.03,81.27,,-2.0909
529725,NNDM,BUY,8,9.02,72.16,,-2.4944
529726,NNDM,BUY,8,9.02,72.16,,-2.0951
530111,MVIS,BUY,3,25.67,77.01,,-2.3824
530112,MVIS,BUY,3,25.67,77.01,,-2.0650
530271,SLM,BUY,4,19.00,76.00,,-3.0000
530272,SLM,BUY,4,19.00,76.00,,-2.3805
530341,SLM,BUY,4,18.99,75.96,,-2.5355
530342,SLM,BUY,3,18.99,56.97,,-2.1106
530348,SLM,BUY,3,18.98,56.94,,-2.3627
530349,SLM,BUY,3,18.98,56.94,,-2.0033
530544,GEVO,BUY,10,7.30,73.00,,-2.4111
530545,GEVO,BUY,10,7.30,73.00,,-2.1106
530623,GDX,BUY,2,35.75,71.50,,-4.3589
530631,GDX,BUY,2,35.75,71.50,,-3.0000
530632,GDX,BUY,1,35.75,35.75,,-2.3805
530977,GOLD,BUY,3,22.00,66.00,,-4.3589
531237,NNDM,BUY,7,9.01,63.07,,-2.3333
531238,NNDM,BUY,7,9.01,63.07,,-2.0402
531303,NNDM,BUY,7,9.00,63.00,,-2.1182
531463,F,BUY,5,12.32,61.60,,-2.8113
531563,MDLZ,BUY,1,58.59,58.59,,-4.3589
531564,MDLZ,BUY,1,58.59,58.59,,-3.0000
531671,CLF,BUY,3,19.10,57.30,,-2.3200
531706,FITB,BUY,1,38.78,38.78,,-2.2156
531744,GDX,BUY,1,35.74,35.74,,-2.1967
531847,NAKD,BUY,84,0.77,64.59,,-3.2477
531848,NAKD,BUY,83,0.77,63.82,,-2.7057
531849,NAKD,BUY,82,0.77,63.05,,-2.2177
531893,FITB,SELL,1,38.79,38.79,0.01,2.3805
532181,NNDM,BUY,7,8.99,62.93,,-4.3589
532182,NNDM,BUY,7,8.99,62.93,,-3.0000
532183,NNDM,BUY,6,8.99,53.94,,-2.3805
532184,NNDM,BUY,6,8.99,53.94,,-2.0000
532236,MDLZ,BUY,1,58.58,58.58,,-3.5301
532489,NNDM,BUY,6,8.98,53.88,,-2.3534
532490,NNDM,BUY,6,8.98,53.88,,-2.0426
532525,XME,BUY,1,41.67,41.67,,-4.1429
532526,XME,BUY,1,41.67,41.67,,-2.9191
532571,MVIS,SELL,9,25.76,231.84,0.78,2.8893
532627,MRVL,BUY,1,47.28,47.28,,-2.3313
532668,AG,BUY,3,15.87,47.61,,-2.3590
532669,AG,BUY,3,15.87,47.61,,-2.0303
532764,NNDM,BUY,6,8.97,53.82,,-2.4010
532774,NNDM,BUY,6,8.97,53.82,,-2.0303
532794,SLM,SELL,21,19.02,399.42,0.61,2.0426
532795,ALDX,BUY,4,13.45,53.80,,-4.3589
532796,ALDX,BUY,4,13.45,53.80,,-3.0000
532797,ALDX,BUY,4,13.44,53.76,,-3.1069
532798,ALDX,BUY,4,13.44,53.76,,-2.4398
532799,ALDX,BUY,4,13.44,53.76,,-2.0396
533098,INTC,BUY,1,58.41,58.41,,-2.3699
533109,NNDM,BUY,6,8.96,53.76,,-2.4597
533158,ALDX,SELL,20,13.48,269.60,0.72,2.0558
533210,MDLZ,BUY,1,58.56,58.56,,-3.7131
533211,MDLZ,BUY,1,58.56,58.56,,-2.7398
533214,MDLZ,BUY,1,58.56,58.56,,-2.2295
533349,NNDM,BUY,6,8.96,53.76,,-2.0647
533536,EBR,BUY,8,6.77,54.16,,-4.3589
533537,EBR,BUY,8,6.77,54.16,,-3.0000
533542,EBR,BUY,8,6.76,54.08,,-3.5301
533543,EBR,BUY,8,6.76,54.08,,-2.6550
533551,EBR,BUY,8,6.76,54.08,,-2.1773
533575,CCJ,BUY,3,16.59,49.77,,-3.1774
533576,CCJ,BUY,3,16.59,49.77,,-2.5418
533627,EBR,BUY,8,6.74,53.92,,-2.5355
533628,EBR,BUY,8,6.74,53.92,,-2.1106
533657,NNDM,BUY,6,8.95,53.71,,-2.1271
533659,EBR,BUY,7,6.73,47.11,,-2.1106
533746,EBR,SELL,63,6.75,425.25,-0.26,2.7440
533828,F,BUY,4,12.32,49.28,,-2.3805
533829,F,BUY,4,12.32,49.28,,-2.0000
533834,F,BUY,4,12.31,49.24,,-2.6294
533835,F,BUY,4,12.31,49.24,,-2.1676
533852,EBR,BUY,8,6.74,53.92,,-3.8787
533853,EBR,BUY,8,6.74,53.92,,-3.0000
533854,EBR,BUY,8,6.74,53.92,,-2.3805
533855,EBR,BUY,8,6.74,53.92,,-2.0000
533871,F,BUY,4,12.30,49.22,,-2.0095
533872,F,BUY,4,12.30,49.22,,-2.2361
533873,F,BUY,4,12.30,49.20,,-3.0424
533874,F,BUY,4,12.30,49.20,,-2.4054
533875,F,BUY,4,12.30,49.20,,-2.0175
533943,EBR,BUY,7,6.73,47.11,,-2.1576
534020,MRO,BUY,4,11.00,44.00,,-2.1676
534023,EBR,BUY,7,6.72,47.04,,-4.3589
534024,EBR,BUY,7,6.72,47.04,,-3.0000
534025,EBR,BUY,7,6.72,47.04,,-2.3805
534026,EBR,BUY,7,6.72,47.04,,-2.0000
534087,MRVL,BUY,1,47.28,47.28,,-2.0095
534106,NNDM,BUY,5,8.94,44.70,,-2.3489
534108,MRVL,BUY,1,47.27,47.27,,-2.3762
534126,NNDM,BUY,5,8.94,44.70,,-2.0214
534213,EBR,SELL,67,6.74,451.58,0.63,2.6294
534341,EDU,BUY,3,16.21,48.63,,-2.2718
534343,XME,BUY,1,41.67,41.67,,-2.3349
534390,INTC,SELL,1,58.44,58.44,0.03,3.4950
534491,NNDM,BUY,5,8.93,44.65,,-2.4111
534675,STAY,BUY,2,19.71,39.42,,-2.6294
534676,STAY,BUY,2,19.71,39.42,,-2.1676
534939,NNDM,BUY,5,8.93,44.65,,-2.4736
534940,NNDM,BUY,5,8.93,44.65,,-2.3805
535100,MVIS,BUY,1,25.68,25.68,,-2.0426
535103,MVIS,BUY,1,25.66,25.66,,-2.8295
535104,MVIS,BUY,1,25.65,25.65,,-2.7920
535105,MVIS,BUY,1,25.65,25.65,,-2.3489
535298,OCGN,BUY,4,10.92,43.68,,-2.5355
535299,OCGN,BUY,4,10.92,43.68,,-2.2268
535300,OCGN,BUY,4,10.92,43.68,,-2.0337
535340,GPRO,BUY,4,11.53,46.12,,-2.3170
535349,MVIS,BUY,1,25.63,25.63,,-2.0629
535697,STAY,SELL,4,19.73,78.92,0.08,2.3349
535935,FCX,BUY,1,38.86,38.86,,-4.0825
535936,FCX,BUY,1,38.86,38.86,,-2.8975
535937,FCX,BUY,1,38.85,38.85,,-2.6444
535938,FCX,BUY,1,38.83,38.83,,-2.6942
535939,FCX,BUY,1,38.83,38.83,,-2.2074
536099,GPRO,BUY,3,11.53,34.59,,-2.3170
536109,FCX,SELL,5,38.89,194.45,0.22,2.9150
536126,GDX,SELL,6,35.75,214.50,0.01,4.3589
536238,AMC,BUY,3,12.03,36.09,,-2.3762
536239,AMC,BUY,3,12.03,36.09,,-2.0015
536254,AMC,BUY,3,12.02,36.06,,-2.1495
536291,F,SELL,41,12.31,504.71,0.03,4.3589
536302,OCGN,BUY,4,10.91,43.64,,-3.1784
536303,OCGN,BUY,4,10.91,43.64,,-2.4781
536306,OCGN,BUY,4,10.91,43.64,,-2.0647
536489,GOLD,BUY,2,22.00,44.00,,-3.0000
536490,GOLD,BUY,2,22.00,44.00,,-2.3805
536575,UBS,BUY,3,15.06,45.18,,-4.3589
536579,UBS,BUY,3,15.06,45.18,,-2.5236
536580,UBS,BUY,3,15.06,45.18,,-2.0948
536629,ALDX,BUY,3,13.54,40.62,,-2.0005
536704,OCGN,BUY,4,10.90,43.60,,-2.3768
536832,BLDP,BUY,2,22.37,44.74,,-3.2118
536833,BLDP,BUY,2,22.35,44.70,,-3.3475
536934,NNDM,SELL,139,8.95,1244.05,-4.40,2.3534
537085,BNGO,BUY,8,7.34,58.72,,-2.7080
537086,BNGO,BUY,7,7.34,51.38,,-2.3905
537087,BNGO,BUY,7,7.34,51.38,,-2.0337
537093,BNGO,BUY,7,7.33,51.31,,-2.7440
537100,OCGN,BUY,5,10.90,54.50,,-2.0007
537139,OCGN,BUY,5,10.89,54.45,,-4.3589
537140,OCGN,BUY,5,10.89,54.45,,-3.0000
537141,OCGN,BUY,5,10.89,54.45,,-2.3805
537144,OCGN,BUY,5,10.89,54.45,,-2.0000
537150,OCGN,BUY,4,10.88,43.52,,-2.4597
537282,JBLU,BUY,2,20.05,40.10,,-2.1209
537322,NCLH,BUY,1,29.88,29.88,,-2.7340
537323,NCLH,BUY,1,29.88,29.88,,-2.4736
537324,NCLH,BUY,1,29.88,29.88,,-2.3805
537506,BNGO,BUY,7,7.33,51.31,,-2.1676
537561,NCLH,BUY,1,29.86,29.86,,-3.7808
537562,NCLH,BUY,1,29.86,29.86,,-2.7699
537587,NCLH,BUY,1,29.85,29.85,,-2.8039
537591,NCLH,BUY,1,29.84,29.84,,-2.7094
537592,NCLH,BUY,1,29.84,29.84,,-2.2127
537776,CCL,BUY,1,27.26,27.26,,-3.9869
537777,CCL,BUY,1,27.26,27.26,,-2.8577
537778,CCL,BUY,1,27.26,27.26,,-2.3000
537808,CCL,SELL,3,27.27,81.81,0.03,4.3589
538095,AMC,BUY,4,12.02,48.08,,-2.5236
538096,AMC,BUY,4,12.02,48.08,,-2.5236
538164,BLDP,BUY,2,22.33,44.66,,-2.1696
538254,AUY,BUY,10,4.77,47.70,,-2.0226
538375,MNMD,BUY,8,5.43,43.44,,-3.1549
538376,MNMD,BUY,8,5.43,43.44,,-2.5794
538378,AMC,BUY,3,12.01,36.03,,-2.6294
538379,AMC,BUY,3,12.01,36.03,,-2.2361
538473,AMC,BUY,3,12.00,36.00,,-2.1182
538639,SKLZ,BUY,2,20.85,41.70,,-2.2007
538643,PLUG,BUY,1,28.95,28.95,,-2.6584
538644,PLUG,BUY,1,28.95,28.95,,-2.1826
538679,MNMD,BUY,8,5.43,43.44,,-2.2439
538769,NIO,BUY,1,42.69,42.69,,-2.4111
538797,SENS,BUY,20,2.20,44.00,,-4.3589
538798,SENS,BUY,20,2.20,44.00,,-3.0000
538799,SENS,BUY,19,2.20,41.80,,-2.3805
538802,SENS,BUY,19,2.20,41.80,,-2.0000
538820,NIO,BUY,1,42.68,42.68,,-3.1623
538821,NIO,BUY,1,42.68,42.68,,-2.5472
539462,CCJ,BUY,2,16.57,33.14,,-2.8467
539463,CCJ,BUY,2,16.56,33.12,,-2.6062
539467,CCJ,BUY,2,16.56,33.12,,-2.1857
539721,OCGN,SELL,57,10.91,621.87,0.49,3.0000
539924,AEZS,BUY,44,1.06,46.64,,-2.5236
539925,AEZS,BUY,44,1.06,46.64,,-2.2361
539926,AEZS,BUY,43,1.06,45.58,,-2.0647
539931,AEZS,BUY,43,1.05,45.15,,-2.8832
539932,AEZS,BUY,43,1.05,45.15,,-2.3170
540311,AMC,SELL,26,12.03,312.78,0.32,2.5355
540470,VLDR,BUY,3,15.56,46.68,,-2.5170
540608,AMPE,BUY,24,1.95,46.80,,-2.3590
540609,AMPE,BUY,24,1.95,46.80,,-2.0080
540649,AMPE,BUY,24,1.94,46.56,,-2.4597
540654,AMPE,BUY,23,1.94,44.62,,-2.0647
540659,AMPE,BUY,23,1.93,44.39,,-2.3905
540682,AMPE,BUY,23,1.93,44.39,,-2.0337
540817,SKLZ,BUY,2,20.82,41.64,,-2.6592
540818,SKLZ,BUY,2,20.82,41.64,,-2.2473
540833,SKLZ,BUY,2,20.81,41.62,,-2.2172
541117,NAKD,SELL,249,0.77,191.78,0.32,4.3589
541317,EXC,BUY,1,44.43,44.43,,-2.3534
541336,VIAC,BUY,1,42.90,42.90,,-2.0095
541386,MNMD,BUY,8,5.45,43.60,,-2.8868
541387,MNMD,BUY,8,5.45,43.60,,-2.5170
541493,MNMD,BUY,8,5.45,43.60,,-2.2361
541953,AMC,BUY,3,12.02,36.06,,-2.3173
541961,AMC,BUY,3,12.01,36.03,,-2.1773
541997,ATOS,BUY,20,2.08,41.70,,-2.7340
542006,ATOS,BUY,20,2.08,41.70,,-3.0000
542007,ATOS,BUY,20,2.08,41.70,,-2.3805
542017,ATOS,SELL,60,2.10,126.00,0.90,3.6515
542049,BAC,BUY,1,39.64,39.64,,-4.3589
542050,BAC,BUY,1,39.64,39.64,,-3.0000
542051,BAC,BUY,1,39.64,39.64,,-2.3805
542052,BAC,BUY,1,39.63,39.63,,-2.7699
542053,BAC,BUY,1,39.63,39.63,,-2.2478
542055,BAC,BUY,1,39.63,39.63,,-2.4837
542056,BAC,BUY,1,39.63,39.63,,-2.0702
542160,GMBL,BUY,2,14.00,28.00,,-2.4407
542161,GMBL,BUY,2,14.00,28.00,,-2.1157
542170,GMBL,BUY,2,13.94,27.88,,-2.6949
542171,GMBL,BUY,2,13.95,27.90,,-2.0014
542172,GMBL,BUY,2,13.94,27.88,,-2.0154
542209,GMBL,BUY,2,13.90,27.80,,-2.4679
542210,GMBL,BUY,2,13.90,27.80,,-2.1282
542217,GMBL,BUY,2,13.82,27.64,,-2.1452
542234,SKLZ,BUY,1,20.75,20.75,,-2.0702
542338,UBS,SELL,9,15.07,135.63,0.09,3.0533
542435,SENS,SELL,78,2.21,172.38,0.78,4.3589
542640,EDU,BUY,2,16.20,32.40,,-2.1211
542713,AMC,BUY,3,12.00,36.00,,-2.2718
542767,AMC,BUY,3,11.99,35.97,,-4.3589
542770,AMC,BUY,3,11.99,35.97,,-3.0000
542931,TME,BUY,1,19.82,19.82,,-2.6840
542932,TME,BUY,1,19.82,19.82,,-2.2548
543059,AG,SELL,6,15.89,95.34,0.12,2.5355
543150,ZNGA,BUY,3,11.14,33.42,,-2.0114
543249,CLF,BUY,2,19.09,38.18,,-2.3805
543250,CLF,BUY,2,19.09,38.18,,-2.0364
543472,CCIV,BUY,1,23.45,23.45,,-2.7090
543519,MVIS,BUY,1,25.66,25.66,,-2.4748
543520,MVIS,BUY,1,25.66,25.66,,-2.0977
543535,MVIS,BUY,1,25.65,25.65,,-2.0030
543587,CCIV,BUY,1,23.44,23.44,,-2.5396
543588,CCIV,BUY,1,23.44,23.44,,-2.1376
543767,CLF,SELL,7,19.12,133.84,0.18,2.1818
543951,CTXR,BUY,19,2.03,38.57,,-3.9196
543952,CTXR,BUY,18,2.03,36.54,,-2.8295
543953,CTXR,BUY,18,2.03,36.54,,-2.2831
543965,GEVO,SELL,20,7.32,146.40,0.40,4.3589
544029,AMC,BUY,3,11.99,35.97,,-2.3805
544030,AMC,BUY,3,11.99,35.97,,-2.0000
544089,ALDX,BUY,2,13.47,26.94,,-2.6584
544091,ALDX,BUY,2,13.47,26.94,,-2.1826
544136,XME,SELL,3,41.74,125.22,0.21,2.0712
544148,MVIS,SELL,8,25.62,204.96,-0.28,3.0000
544166,CTXR,SELL,55,2.04,112.20,0.55,2.5355
544309,ALDX,BUY,3,13.45,40.35,,-2.7643
544343,ALDX,BUY,3,13.43,40.29,,-2.8788
544424,SLB,BUY,1,26.44,26.44,,-3.6515
544425,SLB,BUY,1,26.44,26.44,,-2.8295
544426,SLB,BUY,1,26.44,26.44,,-2.2831
544503,AMC,SELL,21,12.01,252.21,0.24,2.4401
544711,MNMD,SELL,48,5.49,263.52,2.40,2.5627
544767,SKLZ,BUY,2,20.73,41.46,,-2.6354
544791,VXX,BUY,1,39.54,39.54,,-2.7440
545098,MVIS,BUY,1,25.57,25.57,,-2.4545
545166,MVIS,BUY,1,25.56,25.56,,-2.1676
545179,MVIS,BUY,1,25.55,25.55,,-2.1203
545199,CTRM,BUY,75,0.59,43.98,,-3.9196
545200,CTRM,BUY,74,0.59,43.40,,-2.5170
545201,CTRM,BUY,73,0.59,42.81,,-2.4166
545202,CTRM,BUY,73,0.59,42.81,,-2.0244
545237,OCGN,BUY,3,10.93,32.79,,-2.5117
545238,OCGN,BUY,3,10.93,32.79,,-2.2342
545239,OCGN,BUY,3,10.93,32.79,,-2.0212
545289,OCGN,BUY,3,10.92,32.76,,-2.0395
545331,VXX,BUY,1,39.54,39.54,,-2.3170
545333,VXX,BUY,1,39.54,39.54,,-2.0226
545445,GPRO,SELL,7,11.56,80.92,0.21,2.0000
545772,ALDX,BUY,3,13.44,40.32,,-4.3589
545916,BNGO,BUY,5,7.32,36.60,,-2.0033
545965,MRVL,SELL,3,47.34,142.02,0.19,2.2554
545978,BB,BUY,4,9.05,36.20,,-3.9196
545979,BB,BUY,4,9.05,36.20,,-2.8295
545980,BB,BUY,4,9.05,36.20,,-2.3805
545981,BB,BUY,4,9.05,36.20,,-2.0000
546015,BB,SELL,16,9.05,144.88,0.08,4.3589
546122,SNDL,BUY,44,0.94,41.36,,-4.3589
546131,SNDL,BUY,44,0.94,41.36,,-3.0000
546152,SNDL,BUY,43,0.94,40.38,,-4.3176
546153,SNDL,BUY,43,0.94,40.38,,-2.9850
546154,SNDL,BUY,42,0.94,39.44,,-2.3721
546352,FSR,BUY,2,14.18,28.36,,-2.8604
546353,FSR,BUY,2,14.18,28.36,,-2.3173
546360,TME,BUY,1,19.81,19.81,,-2.4891
546361,TME,BUY,1,19.81,19.81,,-2.1004
546434,ALDX,BUY,2,13.42,26.84,,-3.7068
546435,ALDX,BUY,2,13.42,26.84,,-2.7362
546436,ALDX,BUY,2,13.42,26.84,,-2.2268
546440,ALDX,BUY,2,13.40,26.80,,-2.3139
546832,MARA,BUY,1,34.99,34.99,,-3.0000
546833,MARA,SELL,1,35.01,35.01,0.02,3.1623
547071,SKLZ,BUY,1,20.72,20.72,,-2.5355
547072,SKLZ,BUY,1,20.71,20.71,,-2.4512
547073,SKLZ,BUY,1,20.70,20.70,,-2.3717
547074,SKLZ,BUY,1,20.70,20.70,,-2.0219
547078,SKLZ,BUY,1,20.66,20.66,,-2.0008
547226,PLUG,SELL,2,29.03,58.06,0.16,2.0234
547681,ALDX,BUY,2,13.32,26.64,,-2.5026
548105,NIO,SELL,3,42.72,128.16,0.11,2.0248
548122,TME,BUY,1,19.80,19.80,,-2.0569
548279,AMC,BUY,3,12.04,36.12,,-3.0000
548280,AMC,BUY,3,12.04,36.12,,-3.0000
548281,AMC,BUY,3,12.04,36.12,,-2.3805
548286,MVIS,BUY,1,25.54,25.54,,-2.0426
548338,MVIS,SELL,4,25.58,102.32,0.10,3.2118
548343,MVIS,BUY,1,25.53,25.53,,-2.1106
548423,ALDX,BUY,2,13.30,26.60,,-2.0073
548432,GMBL,SELL,16,13.88,222.08,-0.82,3.2070
548673,SLB,SELL,3,26.46,79.38,0.06,2.4754
548921,TME,BUY,2,19.80,39.60,,-2.1935
548922,TME,BUY,2,19.80,39.60,,-2.0426
548990,CCIV,SELL,3,23.45,70.35,0.02,3.0000
549260,MNMD,BUY,7,5.49,38.43,,-4.3589
549266,MNMD,BUY,7,5.49,38.43,,-3.0000
549279,MNMD,BUY,7,5.49,38.43,,-2.3805
549338,GOLD,SELL,7,22.02,154.14,0.14,2.4111
549435,AMC,SELL,9,12.06,108.54,0.18,2.3590
549687,TME,BUY,2,19.79,39.57,,-2.0921
549785,CCJ,BUY,2,16.56,33.12,,-3.0000
549786,CCJ,BUY,2,16.56,33.12,,-2.3805
549804,BNO,BUY,2,16.64,33.28,,-3.6707
549839,SNDL,SELL,216,0.94,203.04,0.14,4.3589
549844,MNMD,BUY,7,5.46,38.22,,-3.6931
549845,MNMD,BUY,7,5.46,38.22,,-2.7539
549846,MNMD,BUY,7,5.46,38.22,,-2.2418
549929,MRO,BUY,3,11.00,33.00,,-4.3589
550003,VALE,BUY,2,20.10,40.20,,-2.6647
550004,VALE,BUY,2,20.10,40.20,,-2.2689
550054,NNDM,BUY,4,8.98,35.92,,-2.2554
550063,NNDM,BUY,4,8.97,35.88,,-2.3919
550064,NNDM,BUY,4,8.97,35.88,,-2.0364
550073,BNO,BUY,2,16.63,33.26,,-3.1753
550074,NNDM,BUY,4,8.96,35.84,,-2.3805
550075,NNDM,BUY,4,8.96,35.84,,-2.0218
550086,BNO,BUY,2,16.63,33.26,,-2.4889
550087,BNO,BUY,2,16.63,33.26,,-2.0814
550147,BP,BUY,1,25.18,25.18,,-2.1139
550167,SKLZ,BUY,1,20.62,20.62,,-2.3938
550168,SKLZ,BUY,1,20.61,20.61,,-2.3346
550298,FSR,SELL,4,14.21,56.84,0.12,3.3627
550414,ALDX,SELL,28,13.36,374.08,-1.94,2.3504
550499,GE,BUY,3,13.31,39.93,,-2.8113
550501,GE,BUY,3,13.31,39.93,,-2.2718
550502,GE,BUY,3,13.31,39.93,,-2.2718
551024,MNMD,SELL,42,5.49,230.58,0.63,4.3589
551292,GE,BUY,3,13.30,39.90,,-2.4957
551468,MVIS,BUY,1,25.50,25.50,,-2.4957
551469,MVIS,BUY,1,25.50,25.50,,-2.0761
551522,MVIS,BUY,1,25.49,25.49,,-4.3589
551523,MVIS,BUY,1,25.49,25.49,,-3.0000
551524,MVIS,BUY,1,25.49,25.49,,-2.3805
551526,MVIS,BUY,1,25.49,25.49,,-2.0000
551530,MVIS,BUY,1,25.48,25.48,,-2.8832
551531,MVIS,BUY,1,25.47,25.47,,-3.1009
551532,MVIS,BUY,1,25.47,25.47,,-2.4401
551533,MVIS,BUY,1,25.47,25.47,,-2.0426
551541,MVIS,BUY,1,25.45,25.45,,-2.1712
551569,MVIS,BUY,1,25.42,25.42,,-2.3013
551779,AMC,BUY,3,12.04,36.12,,-2.3349
551785,AMC,BUY,3,12.04,36.12,,-2.0000
551824,NCLH,SELL,8,29.89,239.08,0.19,2.0455
551838,GE,BUY,3,13.29,39.87,,-3.0550
551839,GE,BUY,2,13.29,26.58,,-2.4434
551840,GE,BUY,2,13.29,26.58,,-2.0682
552116,AMC,BUY,3,12.03,36.09,,-2.7705
552131,AMC,BUY,3,12.03,36.09,,-2.2873
552159,AMC,BUY,3,12.02,36.06,,-2.6866
552160,AMC,BUY,3,12.02,36.06,,-2.2361
552172,MNMD,BUY,6,5.49,32.94,,-2.3805
552196,MNMD,BUY,6,5.49,32.94,,-2.3805
552241,MVIS,BUY,1,25.42,25.42,,-2.0531
552265,SQQQ,BUY,3,10.53,31.58,,-2.7340
552288,MVIS,BUY,1,25.41,25.41,,-2.2692
552341,SHIP,BUY,34,1.05,35.87,,-2.3805
552420,TME,SELL,11,19.81,217.91,0.08,2.1106
552434,ZOM,BUY,31,1.20,37.05,,-4.3589
552470,WISH,BUY,2,14.90,29.80,,-2.9666
552474,WISH,BUY,2,14.90,29.80,,-2.3884
552475,WISH,BUY,2,14.90,29.80,,-2.0673
552562,CTRM,BUY,62,0.59,36.34,,-4.1429
552573,CTRM,BUY,62,0.59,36.34,,-2.9191
552574,CTRM,BUY,61,0.59,35.75,,-2.5272
552575,CTRM,BUY,61,0.59,35.75,,-2.0963
552595,CTRM,BUY,60,0.59,35.11,,-2.3273
552599,CTRM,BUY,60,0.58,35.10,,-2.0677
552645,WISH,BUY,2,14.87,29.74,,-2.6747
552696,WISH,BUY,2,14.85,29.70,,-2.6288
552708,VALE,SELL,4,20.12,80.48,0.08,2.0337
552838,AMC,SELL,18,12.04,216.72,0.18,2.6550
553226,VLDR,SELL,3,15.62,46.86,0.18,2.0303
553242,SKLZ,BUY,1,20.59,20.59,,-2.0647
553513,MNMD,SELL,12,5.50,66.00,0.12,4.3589
553522,MVIS,SELL,15,25.53,382.95,0.87,2.3847
553551,NNDM,BUY,4,8.91,35.64,,-2.1013
553647,NNDM,BUY,4,8.90,35.60,,-2.0248
553693,NNDM,BUY,4,8.89,35.56,,-4.3589
553695,NNDM,BUY,4,8.89,35.56,,-3.0000
553696,NNDM,BUY,4,8.89,35.56,,-2.3805
553729,FSM,BUY,6,6.46,38.76,,-2.3313
553916,NNDM,BUY,4,8.88,35.52,,-2.7552
553917,NNDM,BUY,4,8.88,35.52,,-2.2642
553918,NNDM,BUY,4,8.88,35.52,,-2.0030
553957,NNDM,BUY,4,8.87,35.48,,-2.2180
553985,NNDM,BUY,4,8.86,35.44,,-2.4010
553994,NNDM,BUY,4,8.86,35.44,,-2.4736
554033,NNDM,BUY,4,8.86,35.44,,-3.0000
554035,NNDM,BUY,4,8.86,35.44,,-3.0000
554036,NNDM,BUY,4,8.86,35.44,,-2.3805
554037,NNDM,BUY,4,8.86,35.44,,-2.0000
554126,VIAC,SELL,1,42.86,42.86,-0.04,2.0981
554184,CCJ,BUY,2,16.54,33.08,,-3.3710
554403,NNDM,SELL,80,8.88,710.40,-1.56,4.1111
554410,SOS,BUY,9,4.69,42.21,,-2.7440
554411,SOS,BUY,9,4.69,42.21,,-2.2361
554470,VALE,BUY,2,20.12,40.24,,-3.8787
554527,MRO,BUY,3,11.01,33.02,,-3.0000
554704,VALE,BUY,2,20.12,40.24,,-2.8113
554894,OCGN,BUY,3,10.91,32.73,,-2.4736
554895,OCGN,BUY,3,10.91,32.73,,-2.0647
555002,MNMD,BUY,7,5.46,38.22,,-3.6707
555003,MNMD,BUY,7,5.46,38.22,,-2.7307
555004,MNMD,BUY,7,5.46,38.22,,-2.2308
555065,GE,SELL,19,13.29,252.41,-0.30,2.7340
555171,SKLZ,BUY,2,20.58,41.16,,-2.5495
555172,SKLZ,BUY,2,20.57,41.14,,-2.7105
555173,SKLZ,BUY,2,20.56,41.12,,-2.6521
555174,SKLZ,BUY,1,20.55,20.55,,-2.5440
555175,SKLZ,BUY,1,20.55,20.55,,-2.1096
555176,SKLZ,BUY,1,20.54,20.54,,-2.1300
555223,IQ,BUY,2,16.04,32.08,,-3.7963
555224,IQ,BUY,2,16.04,32.08,,-2.8039
555684,MNMD,SELL,21,5.53,116.13,1.47,2.2186
555801,AMC,BUY,3,12.03,36.09,,-4.3589
555802,AMC,BUY,3,12.03,36.09,,-3.0000
555876,STNG,BUY,2,18.25,36.50,,-2.2720
555928,AMC,BUY,3,12.03,36.09,,-2.3805
556033,FSM,BUY,6,6.45,38.70,,-2.5064
556034,FSM,BUY,6,6.45,38.70,,-2.1773
556177,BNGO,BUY,5,7.30,36.50,,-2.4010
556178,BNGO,BUY,5,7.30,36.50,,-2.0303
556215,BNGO,BUY,5,7.29,36.45,,-4.3589
556216,BNGO,BUY,5,7.28,36.40,,-3.8787
556217,BNGO,BUY,5,7.28,36.40,,-2.8113
556218,BNGO,BUY,5,7.28,36.40,,-2.2718
556389,RIBT,BUY,29,1.23,35.67,,-2.4121
556390,TIRX,BUY,2,14.28,28.56,,-2.7733
556543,VALE,BUY,1,20.12,20.12,,-2.2718
556556,EXC,SELL,1,44.48,44.48,0.05,3.4412
556576,PLUG,BUY,1,29.02,29.02,,-2.2361
556587,PLTR,BUY,1,24.10,24.10,,-4.3589
556588,PLTR,BUY,1,24.10,24.10,,-3.0000
556589,PLTR,BUY,1,24.10,24.10,,-2.3805
556590,PLTR,BUY,1,24.10,24.10,,-2.0000
556601,PLUG,BUY,1,29.00,29.00,,-2.6259
556602,PLUG,BUY,1,29.00,29.00,,-2.1596
556615,BNGO,BUY,4,7.26,29.04,,-4.3589
556616,BNGO,BUY,4,7.26,29.04,,-3.0000
556617,BNGO,BUY,4,7.26,29.04,,-2.3805
556743,PLUG,BUY,1,28.99,28.99,,-2.0682
556747,GE,BUY,2,13.28,26.55,,-2.0647
556830,BNGO,BUY,4,7.25,29.00,,-4.3589
556831,BNGO,BUY,4,7.25,29.00,,-3.0000
